age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
52,technician,single,secondary,no,-10815,yes,no,cellular,136,may,2188,5,-46,28,unknown,no
34,housemaid,single,secondary,no,-10543,no,no,telephone,189,nov,2490,2,1236,16,unknown,no
47,management,married,tertiary,no,10011,no,no,cellular,163,mar,3261,1,1416,21,unknown,no
34,technician,married,secondary,no,4095,no,no,cellular,212,aug,704,2,1806,19,unknown,no
47,blue-collar,married,secondary,no,1892,yes,yes,unknown,119,may,1236,1,557,29,unknown,no
82,housemaid,married,primary,yes,-11064,no,no,cellular,200,jan,374,2,178,26,unknown,no
46,blue-collar,married,secondary,no,30024,yes,no,telephone,225,jul,1769,21,422,17,unknown,no
30,management,single,tertiary,no,43148,yes,yes,cellular,194,may,2122,2,579,30,failure,no
60,blue-collar,married,secondary,no,49254,yes,no,unknown,108,jun,2890,2,1755,18,unknown,no
98,management,married,tertiary,no,-14406,yes,no,unknown,126,jun,1809,1,787,25,unknown,no
45,services,single,secondary,no,29152,no,no,cellular,167,jul,2673,3,-46,24,unknown,no
35,technician,married,secondary,no,23981,yes,no,unknown,113,may,2859,8,479,27,unknown,no
57,services,married,secondary,no,14557,no,yes,cellular,179,jul,4188,6,637,15,unknown,no
47,admin.,divorced,secondary,no,39002,yes,no,cellular,171,nov,1799,1,1815,17,unknown,no
77,technician,married,secondary,no,-15785,yes,yes,cellular,176,jan,1374,1,1289,21,other,no
58,management,married,tertiary,no,16556,no,no,cellular,214,aug,2707,6,1269,22,unknown,no
93,entrepreneur,married,tertiary,no,-7808,yes,no,cellular,193,apr,2801,1,975,24,unknown,no
53,blue-collar,married,secondary,no,-9687,yes,no,unknown,142,jun,3358,1,-4,26,unknown,no
56,blue-collar,single,secondary,no,4136,yes,no,unknown,114,jun,1324,6,1112,12,unknown,no
54,blue-collar,married,primary,no,37296,yes,no,cellular,126,may,1566,2,455,23,failure,no
26,admin.,single,secondary,no,45399,yes,no,cellular,120,feb,2789,1,513,20,unknown,no
80,management,married,secondary,no,11393,yes,no,cellular,154,jul,555,21,1101,25,unknown,no
34,admin.,married,secondary,no,45994,yes,no,unknown,123,jun,3520,6,1525,25,unknown,no
66,services,married,secondary,no,18320,yes,yes,cellular,131,may,756,1,2104,21,failure,no
80,blue-collar,married,primary,no,22708,yes,no,unknown,182,may,2243,2,1724,26,unknown,no
74,technician,married,tertiary,no,36368,yes,no,cellular,170,nov,1587,1,207,18,unknown,no
20,student,single,primary,no,45813,no,no,unknown,123,jun,1365,26,-38,12,unknown,no
64,management,single,tertiary,no,48084,no,no,cellular,143,aug,604,3,1781,26,unknown,no
89,technician,married,secondary,no,-6262,no,no,telephone,127,nov,3014,1,1043,20,failure,no
100,admin.,married,primary,no,32099,yes,no,unknown,157,may,295,2,691,12,unknown,no
83,management,divorced,tertiary,no,29159,yes,no,unknown,127,may,1568,1,886,21,unknown,no
67,blue-collar,married,primary,no,6582,yes,no,unknown,175,may,1695,1,415,10,unknown,no
29,services,single,secondary,no,51046,no,yes,cellular,184,jul,2943,5,1781,13,unknown,no
16,admin.,single,secondary,no,-4964,yes,no,cellular,183,jan,1456,1,1236,24,unknown,no
22,retired,married,secondary,no,43791,no,no,cellular,183,may,2013,1,1452,20,unknown,no
66,blue-collar,divorced,primary,no,3454,no,no,unknown,139,jun,1113,2,1838,27,unknown,no
62,blue-collar,married,secondary,no,17309,yes,no,cellular,166,apr,1578,2,1755,12,unknown,no
73,management,single,tertiary,no,12213,no,no,unknown,173,may,438,1,812,18,unknown,no
30,management,single,tertiary,no,37106,no,no,cellular,186,sep,1701,2,2320,25,failure,no
49,blue-collar,married,secondary,yes,23854,yes,yes,cellular,190,jul,2043,2,1441,17,unknown,no
23,self-employed,married,secondary,no,-13901,yes,no,unknown,205,may,2098,3,1256,27,unknown,no
60,admin.,married,secondary,no,5457,no,no,cellular,155,aug,2099,2,1158,28,unknown,no
79,blue-collar,married,primary,no,-9747,yes,no,cellular,153,may,1117,7,1729,20,unknown,no
81,services,single,tertiary,no,10934,yes,no,unknown,144,may,1134,1,1284,18,unknown,no
64,blue-collar,married,primary,no,28051,yes,yes,cellular,138,nov,2056,1,2095,22,failure,no
72,technician,single,tertiary,no,38270,no,no,cellular,163,apr,408,5,1619,15,failure,no
38,technician,single,secondary,no,29961,yes,no,telephone,148,may,1343,4,1028,19,failure,no
73,housemaid,married,primary,no,41121,no,no,cellular,136,aug,2570,1,661,24,unknown,no
55,entrepreneur,married,tertiary,no,24045,yes,yes,cellular,215,nov,860,1,1195,27,unknown,no
26,technician,divorced,secondary,no,12763,yes,no,telephone,224,aug,2800,24,856,15,unknown,no
77,blue-collar,single,secondary,no,-5088,yes,no,unknown,162,may,1033,1,599,21,unknown,no
38,blue-collar,married,secondary,no,52954,yes,no,cellular,164,nov,2353,1,1953,19,unknown,no
50,technician,married,tertiary,no,-1059,no,no,unknown,163,jun,544,1,1492,27,unknown,no
62,management,married,tertiary,no,15312,yes,no,unknown,186,may,2587,1,1666,19,unknown,no
88,entrepreneur,married,tertiary,no,-10764,yes,no,unknown,189,jun,2695,5,-45,18,unknown,no
59,retired,married,primary,no,29288,no,no,telephone,114,sep,451,4,775,10,unknown,no
35,blue-collar,married,secondary,no,8811,yes,no,cellular,150,feb,238,5,1511,27,failure,no
37,technician,married,secondary,no,-15366,yes,no,unknown,205,jun,1760,4,1004,26,unknown,no
26,technician,single,secondary,no,44870,yes,no,unknown,161,may,2805,2,51,15,unknown,no
67,management,single,tertiary,no,-2072,no,no,cellular,198,aug,1533,4,976,28,unknown,no
46,blue-collar,single,secondary,no,15477,yes,no,cellular,206,nov,901,2,965,19,unknown,no
55,admin.,married,secondary,no,17753,yes,no,unknown,177,may,1434,24,1414,24,unknown,no
56,management,single,tertiary,no,-17019,no,no,cellular,145,aug,2483,6,1036,11,unknown,no
54,entrepreneur,married,primary,no,-8004,yes,yes,unknown,126,jun,2036,6,60,26,unknown,no
84,retired,married,secondary,no,18979,no,no,cellular,154,aug,2165,2,-7,11,unknown,no
80,management,married,tertiary,no,38771,no,no,cellular,158,aug,2923,2,1397,12,unknown,no
83,technician,married,secondary,no,40703,no,yes,unknown,195,jun,3158,4,16,14,unknown,no
53,admin.,single,secondary,no,50759,yes,yes,cellular,106,apr,3134,2,106,16,unknown,no
77,technician,single,secondary,no,-5212,yes,no,cellular,136,nov,409,2,1582,11,unknown,no
35,blue-collar,married,primary,no,5312,yes,no,cellular,193,jul,3013,4,882,19,unknown,no
77,technician,married,secondary,no,27079,no,no,cellular,226,aug,2849,13,1633,26,unknown,no
61,blue-collar,married,secondary,no,50818,no,no,cellular,167,aug,2586,4,378,28,unknown,no
46,blue-collar,divorced,secondary,no,34955,yes,no,cellular,130,may,1727,2,1880,19,unknown,no
29,admin.,single,secondary,no,-13745,yes,no,cellular,168,may,831,2,2182,19,failure,no
32,admin.,single,secondary,no,11264,yes,no,unknown,143,may,2537,5,165,25,unknown,no
58,self-employed,married,tertiary,no,14650,no,no,cellular,159,aug,1136,5,1614,25,unknown,no
36,admin.,single,tertiary,no,18826,no,no,cellular,155,jan,2226,1,458,16,unknown,no
44,retired,married,tertiary,no,14270,no,no,cellular,160,jun,2982,3,894,17,unknown,no
18,entrepreneur,single,tertiary,no,-3147,yes,no,cellular,171,may,835,1,589,30,other,no
92,services,divorced,secondary,no,1251,yes,yes,cellular,133,may,1013,1,497,22,unknown,no
32,services,married,secondary,no,37970,no,no,telephone,128,jul,297,1,88,18,unknown,no
77,unknown,married,unknown,no,1584,no,no,cellular,176,aug,593,2,1485,28,unknown,no
80,blue-collar,married,primary,no,23336,no,no,cellular,190,aug,647,2,73,14,unknown,no
50,blue-collar,married,primary,no,29648,yes,no,cellular,128,jul,2961,4,-84,21,unknown,no
52,technician,married,secondary,no,12205,no,no,telephone,170,feb,593,2,1322,21,failure,no
50,admin.,married,tertiary,no,-4879,no,yes,cellular,143,jun,1690,1,1795,25,failure,no
87,management,married,tertiary,no,49637,yes,no,unknown,133,jun,1096,4,1975,21,unknown,no
57,blue-collar,married,primary,no,-6775,no,no,unknown,157,jun,1823,1,1075,19,unknown,no
70,services,single,secondary,no,-9058,yes,no,cellular,130,feb,1471,3,789,29,unknown,no
72,self-employed,single,tertiary,no,3360,no,no,cellular,129,oct,2343,3,1793,17,unknown,no
15,management,married,secondary,no,40834,yes,no,unknown,125,jun,2610,4,1114,12,unknown,no
74,student,single,secondary,no,20083,no,no,cellular,210,aug,1713,3,665,22,success,no
46,management,married,tertiary,no,22487,no,no,cellular,201,jul,571,6,959,24,unknown,no
67,admin.,married,secondary,no,5205,yes,no,cellular,169,jul,570,3,1763,27,unknown,no
54,admin.,single,secondary,no,50086,no,yes,cellular,198,feb,1773,1,546,30,failure,no
30,management,single,tertiary,no,30055,yes,no,unknown,156,may,1400,2,1978,26,unknown,no
13,technician,single,tertiary,no,22007,yes,no,unknown,140,jun,1756,1,1929,18,unknown,no
93,housemaid,married,secondary,no,48999,no,no,cellular,208,aug,2650,1,838,23,unknown,no
59,technician,single,secondary,no,-11496,yes,no,cellular,195,may,198,3,481,30,other,no
68,management,married,tertiary,no,32188,no,no,cellular,148,aug,1193,2,1080,28,unknown,no
20,admin.,single,secondary,no,43078,no,no,cellular,188,apr,187,2,1985,21,unknown,no
97,management,married,secondary,no,48918,no,no,telephone,163,nov,1921,1,594,20,failure,no
75,services,married,secondary,no,14126,yes,yes,cellular,132,nov,291,4,24,18,unknown,no
59,technician,married,secondary,no,40204,no,no,cellular,148,nov,300,1,285,23,unknown,no
53,technician,married,secondary,no,14758,yes,no,cellular,187,may,365,1,132,26,unknown,no
67,admin.,single,secondary,no,18084,yes,no,telephone,150,jan,1648,3,363,18,unknown,no
77,technician,married,tertiary,no,3621,yes,yes,cellular,210,jul,2339,3,469,23,unknown,no
15,blue-collar,married,secondary,no,32212,no,no,cellular,181,apr,2448,1,1036,26,unknown,no
74,blue-collar,married,secondary,no,-7768,yes,no,cellular,141,may,2299,2,2124,26,failure,no
76,services,married,secondary,no,42946,yes,no,unknown,177,may,1101,1,1446,28,unknown,no
75,self-employed,married,secondary,no,51577,no,no,cellular,215,nov,3098,1,1703,27,unknown,no
44,admin.,married,tertiary,no,-5867,no,no,unknown,176,jun,1058,4,1584,22,unknown,no
24,services,divorced,secondary,no,-9670,no,no,cellular,180,jul,2888,2,967,17,unknown,no
113,retired,divorced,primary,no,27540,no,no,cellular,179,apr,2969,2,1302,12,unknown,no
29,management,married,tertiary,no,9644,no,no,cellular,169,may,168,3,1204,25,other,no
17,management,single,tertiary,no,43201,yes,no,cellular,207,may,2544,4,1581,25,other,no
79,entrepreneur,married,primary,no,-10162,yes,no,unknown,194,may,2782,1,-13,21,unknown,no
84,management,married,unknown,no,25165,no,no,unknown,191,jun,2226,1,816,21,unknown,no
16,technician,single,secondary,no,17545,yes,no,cellular,118,may,1283,2,1065,31,failure,no
84,management,married,tertiary,no,21968,yes,no,cellular,173,may,2703,2,1922,20,failure,no
31,self-employed,married,secondary,no,11317,yes,yes,cellular,215,jul,1800,4,1583,23,unknown,no
37,management,married,tertiary,no,24142,yes,no,cellular,160,nov,2229,1,778,27,unknown,no
17,management,divorced,tertiary,no,39987,no,no,cellular,126,aug,447,3,1234,19,unknown,no
41,admin.,divorced,secondary,no,35150,yes,no,unknown,159,may,1591,2,815,29,unknown,no
70,self-employed,married,tertiary,no,23070,yes,no,unknown,154,may,1453,1,1242,19,unknown,no
114,retired,divorced,primary,no,44414,no,no,cellular,132,aug,716,1,499,14,unknown,no
55,technician,single,tertiary,no,33010,yes,no,cellular,146,aug,2069,1,1137,29,failure,no
69,housemaid,divorced,tertiary,no,23350,no,no,cellular,195,may,2847,4,1819,27,failure,no
36,blue-collar,married,primary,no,12435,yes,no,cellular,127,may,1239,1,1492,19,failure,no
41,blue-collar,married,secondary,no,11660,yes,no,cellular,162,nov,1727,2,4,13,failure,no
75,management,divorced,tertiary,no,47893,yes,no,unknown,160,jun,2396,1,1787,15,unknown,no
48,technician,single,tertiary,no,-15611,no,no,cellular,132,aug,1307,12,193,20,unknown,no
17,technician,single,secondary,yes,42852,no,yes,cellular,177,jul,1421,2,513,10,unknown,no
63,management,married,tertiary,no,34776,no,no,cellular,166,nov,704,2,1000,15,unknown,no
23,technician,divorced,secondary,no,25660,yes,no,cellular,153,may,3047,2,1609,46,failure,no
86,services,married,secondary,no,-18061,yes,yes,unknown,155,may,1731,1,1346,22,unknown,no
26,blue-collar,single,secondary,no,7827,no,no,cellular,226,may,1217,4,287,24,success,no
79,blue-collar,married,secondary,no,39384,yes,yes,unknown,178,may,992,1,845,16,unknown,no
80,blue-collar,single,secondary,no,14295,no,no,cellular,138,aug,2620,2,1543,25,failure,no
23,technician,married,secondary,no,24602,no,yes,telephone,165,jul,2854,25,467,17,unknown,no
78,management,single,secondary,no,-15796,no,no,cellular,158,aug,1902,5,1187,10,unknown,no
77,self-employed,single,secondary,no,48240,no,no,cellular,178,may,1081,1,151,10,unknown,no
44,technician,married,secondary,no,39030,yes,no,unknown,180,jun,2325,1,523,13,unknown,no
46,technician,married,secondary,no,21350,no,no,cellular,145,may,1176,3,103,18,unknown,no
79,technician,married,secondary,no,-1146,yes,yes,cellular,143,jul,368,4,922,22,unknown,no
39,blue-collar,married,secondary,no,14229,yes,no,cellular,205,may,1782,5,1451,23,other,no
14,technician,single,secondary,no,27403,yes,yes,cellular,198,may,3113,5,1448,29,unknown,no
53,technician,married,secondary,no,938,yes,no,cellular,214,jul,2820,2,747,18,unknown,no
95,unemployed,married,secondary,no,21236,yes,no,unknown,118,may,402,3,1492,26,unknown,no
69,technician,married,secondary,no,42727,no,no,cellular,147,aug,1603,4,1294,18,unknown,no
35,management,married,tertiary,no,36902,yes,no,cellular,225,apr,546,2,1755,26,unknown,no
77,blue-collar,married,secondary,no,27143,no,yes,unknown,139,may,2846,4,306,27,unknown,no
44,blue-collar,married,primary,no,-8709,no,no,unknown,153,may,2027,1,1178,28,unknown,no
24,services,married,secondary,no,9658,no,no,cellular,145,nov,2837,2,1995,13,unknown,no
37,technician,divorced,unknown,yes,499,no,yes,unknown,165,jul,534,3,470,13,unknown,no
63,unemployed,single,secondary,no,-1806,no,no,cellular,201,jul,217,10,1114,29,unknown,no
38,technician,single,tertiary,no,21864,yes,no,cellular,156,aug,1308,2,1169,24,unknown,no
77,blue-collar,single,primary,no,34312,yes,no,unknown,209,may,3204,5,842,20,unknown,no
77,management,married,tertiary,no,-5609,yes,no,unknown,127,may,2535,4,1014,21,unknown,no
54,management,single,tertiary,no,42211,yes,no,cellular,137,may,2359,1,1315,21,other,no
42,housemaid,married,primary,no,48945,no,no,telephone,146,jul,434,1,1929,15,unknown,no
21,management,married,secondary,no,42738,yes,no,cellular,124,nov,1011,3,1897,26,failure,no
80,entrepreneur,divorced,secondary,no,1150,no,no,cellular,219,jul,1857,4,1285,16,unknown,no
76,blue-collar,married,primary,no,55866,no,no,unknown,205,jun,1808,3,168,17,unknown,no
12,admin.,single,secondary,no,29595,yes,no,cellular,207,may,2446,2,1196,27,unknown,no
56,management,married,tertiary,no,-6491,no,no,cellular,177,sep,2262,3,441,27,unknown,no
65,management,divorced,tertiary,no,-13502,yes,no,unknown,210,may,1579,1,171,21,unknown,no
57,services,married,primary,no,-10856,yes,no,telephone,178,jul,2803,2,1178,20,unknown,no
74,management,single,tertiary,no,18263,yes,no,cellular,114,may,3145,1,1240,27,other,no
83,blue-collar,married,secondary,no,-42,yes,no,unknown,139,may,3535,3,1966,29,unknown,no
17,blue-collar,married,secondary,no,-7233,yes,yes,cellular,169,may,1964,4,1943,12,failure,no
32,services,single,secondary,no,26764,yes,no,cellular,152,jul,1548,3,524,16,unknown,no
30,admin.,married,secondary,no,9060,yes,yes,cellular,171,may,1518,1,1881,28,failure,no
30,technician,married,secondary,no,34598,yes,no,unknown,200,may,3221,3,505,16,unknown,no
81,management,single,tertiary,no,43156,no,yes,cellular,154,nov,2192,1,2009,33,failure,no
59,technician,married,tertiary,no,-11313,no,no,telephone,194,may,2343,2,520,19,unknown,no
40,blue-collar,married,primary,no,-18231,yes,no,unknown,195,may,333,2,491,24,unknown,no
40,technician,married,secondary,no,21478,no,no,unknown,119,jun,445,2,953,28,unknown,no
60,management,married,tertiary,no,13832,yes,no,cellular,138,may,1394,2,1983,23,failure,no
78,blue-collar,divorced,secondary,no,41418,yes,no,cellular,166,jul,1360,4,656,21,unknown,no
73,student,single,tertiary,no,-9638,no,no,cellular,207,jul,2784,3,117,29,success,no
32,services,married,secondary,no,49742,yes,no,cellular,176,jul,3224,4,924,17,unknown,no
33,services,married,secondary,no,45542,yes,no,cellular,108,may,453,2,399,12,other,no
37,management,married,tertiary,no,9908,yes,no,cellular,151,mar,3043,8,914,11,unknown,no
24,management,married,tertiary,no,15382,yes,no,unknown,198,may,2395,2,1906,10,unknown,no
57,technician,divorced,secondary,no,40193,no,no,cellular,181,aug,1684,5,732,12,unknown,no
50,management,married,tertiary,no,20564,yes,no,cellular,205,apr,594,2,8,21,unknown,no
66,services,single,secondary,no,28894,yes,no,unknown,209,may,1586,1,1466,19,unknown,no
24,admin.,single,secondary,no,46166,no,no,cellular,184,feb,2519,1,1489,19,unknown,no
15,blue-collar,married,secondary,no,51021,yes,yes,cellular,146,nov,2888,1,933,17,failure,no
85,management,single,tertiary,no,21034,no,no,cellular,159,jul,1452,2,311,15,unknown,no
66,admin.,married,secondary,no,35665,no,yes,cellular,118,jul,1180,1,1581,23,unknown,no
77,admin.,married,primary,no,28654,yes,yes,cellular,150,jul,1268,2,130,18,unknown,no
41,blue-collar,married,primary,no,3432,yes,no,cellular,180,jul,1647,7,1742,25,unknown,no
52,admin.,single,secondary,no,-6307,no,no,cellular,123,feb,1723,2,1819,20,unknown,no
71,entrepreneur,divorced,primary,no,27695,no,no,cellular,176,jan,549,2,640,24,failure,no
51,management,married,unknown,no,-9451,yes,no,cellular,187,jul,1369,3,1195,15,unknown,no
19,management,single,tertiary,no,33992,no,no,cellular,193,aug,2732,4,240,12,unknown,no
84,admin.,married,primary,no,50280,no,no,telephone,168,jul,1988,3,1177,21,unknown,no
47,housemaid,married,primary,no,42664,no,no,cellular,219,aug,2115,8,756,25,unknown,no
35,housemaid,married,primary,no,38230,no,no,cellular,185,aug,3123,4,260,15,unknown,no
74,housemaid,married,primary,no,-13902,yes,no,unknown,130,jun,423,4,875,21,unknown,no
61,admin.,married,secondary,no,36472,yes,yes,unknown,137,jun,1693,29,5,20,unknown,no
64,blue-collar,married,primary,no,12701,yes,no,unknown,136,may,1144,1,928,12,unknown,no
15,technician,single,secondary,no,46774,no,no,telephone,171,aug,2225,12,1967,25,unknown,no
