age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
48,Self-emp-not-inc,157640,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,44,United-States,<=50K
38,Private,415754,HS-grad,9,Separated,Sales,Unmarried,Black,Female,0,0,37,United-States,<=50K
53,Private,182970,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,52,United-States,<=50K
38,Private,435381,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,558,172,42,United-States,<=50K
50,Private,38040,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37,United-States,>50K
23,Private,270661,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
42,Private,120728,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,>50K
69,?,381946,11th,7,Widowed,?,Not-in-family,Black,Female,0,0,37,United-States,<=50K
42,Private,57527,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,43,United-States,<=50K
56,Self-emp-not-inc,320490,Prof-school,15,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,53,United-States,>50K
30,Private,262131,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K
25,State-gov,508565,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,171650,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0,114,44,United-States,<=50K
44,Private,190308,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,42,United-States,<=50K
22,Private,36660,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,19,United-States,<=50K
54,Private,114440,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,43,United-States,<=50K
32,Private,276517,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,661,0,47,United-States,>50K
31,Private,131921,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,47,United-States,>50K
31,Private,320916,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,43,United-States,<=50K
34,Private,117138,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,54,45,United-States,<=50K
76,?,117513,Prof-school,15,Married-civ-spouse,?,Husband,White,Male,1414,0,41,United-States,>50K
60,Private,58250,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,44,Iran,<=50K
40,Private,159292,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,1951,0,44,United-States,<=50K
58,?,115494,10th,6,Divorced,?,Not-in-family,White,Female,0,0,39,United-States,<=50K
28,Private,255911,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,43,United-States,<=50K
42,Private,79096,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,Philippines,>50K
53,Local-gov,338529,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,79,United-States,<=50K
32,Private,63069,HS-grad,9,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,0,0,45,United-States,<=50K
33,Private,183946,9th,5,Married-civ-spouse,Protective-serv,Wife,Black,Female,134,60,38,United-States,<=50K
30,State-gov,159871,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,37,United-States,<=50K
19,Private,37009,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,0,141,43,United-States,<=50K
30,Private,443607,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,23,United-States,<=50K
39,Private,147399,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,43,United-States,<=50K
57,Private,147279,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,>50K
26,Private,151508,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,37,United-States,<=50K
31,Private,220332,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,42,United-States,<=50K
51,Private,125182,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,>50K
42,Private,113648,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37,United-States,<=50K
32,Local-gov,43669,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,23,0,37,United-States,<=50K
29,Private,121551,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
50,Private,244020,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,59,United-States,<=50K
36,Local-gov,124014,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,57,United-States,<=50K
29,Private,170758,HS-grad,9,Never-married,Other-service,Other-relative,Other,Male,0,0,52,Mexico,<=50K
33,Self-emp-not-inc,129687,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,52,39,United-States,<=50K
29,Self-emp-not-inc,238397,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
55,Private,244609,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,39,United-States,>50K
67,?,65311,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,42,United-States,<=50K
65,Self-emp-not-inc,292259,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,53,United-States,<=50K
46,Self-emp-not-inc,144673,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,31,United-States,>50K
31,Private,270749,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
78,Private,171274,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,114,0,19,United-States,<=50K
64,Local-gov,265842,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,555,0,44,United-States,<=50K
29,Private,194814,Some-college,10,Never-married,Sales,Own-child,White,Male,1849,29,22,United-States,<=50K
58,Federal-gov,149572,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,846,0,39,United-States,>50K
58,Self-emp-not-inc,78567,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,173,38,United-States,<=50K
42,Private,467517,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,69,45,United-States,<=50K
49,Private,338277,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
48,Private,228352,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,42,United-States,<=50K
33,Private,78954,HS-grad,9,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,30,Philippines,<=50K
67,?,36165,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,19,United-States,<=50K
44,Private,62841,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,38,United-States,<=50K
33,Local-gov,161539,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,37,?,<=50K
53,Private,374402,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,1244,0,40,United-States,<=50K
55,Private,164941,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,63,United-States,>50K
20,Self-emp-inc,169712,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,65,United-States,<=50K
29,Private,263606,7th-8th,4,Never-married,Other-service,Unmarried,Other,Female,0,0,33,?,<=50K
58,Private,299206,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,United-States,<=50K
32,Private,240632,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,44,Mexico,<=50K
36,Private,286698,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,41,United-States,>50K
46,Private,90920,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,60,United-States,<=50K
41,Private,173548,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,39,United-States,>50K
33,Private,105280,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,46,United-States,<=50K
35,Private,46661,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,43,United-States,<=50K
31,State-gov,289250,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,94,United-States,<=50K
28,Private,204743,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,63,United-States,>50K
58,Local-gov,205191,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-States,>50K
49,Self-emp-inc,148331,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,71,United-States,>50K
54,Private,159874,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,33,United-States,<=50K
69,State-gov,245255,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
22,Private,278765,10th,6,Never-married,Sales,Unmarried,White,Female,0,35,23,United-States,<=50K
28,State-gov,346482,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,31,45,United-States,<=50K
27,Private,268654,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,42,United-States,<=50K
69,?,215445,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,28,United-States,<=50K
56,Private,43999,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,47,United-States,<=50K
35,Private,105312,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,42,United-States,<=50K
62,?,201770,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,38,United-States,<=50K
44,Federal-gov,203795,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,United-States,<=50K
58,Private,331336,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,39,United-States,<=50K
48,Private,156285,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,29,United-States,<=50K
67,?,176997,7th-8th,4,Widowed,?,Not-in-family,White,Female,285,0,4,United-States,<=50K
55,Private,227187,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,>50K
43,Federal-gov,75820,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,68,United-States,>50K
32,Private,406184,HS-grad,9,Never-married,Farming-fishing,Other-relative,White,Male,0,0,41,Mexico,<=50K
54,Private,277397,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,>50K
38,Private,693577,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,998,193,37,United-States,<=50K
38,Self-emp-inc,141253,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,52,United-States,<=50K
46,Private,105211,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,37,United-States,<=50K
62,Federal-gov,182755,HS-grad,9,Divorced,Adm-clerical,Own-child,Black,Female,0,0,18,United-States,<=50K
34,Private,186378,10th,6,Separated,Transport-moving,Unmarried,White,Male,616,0,42,United-States,<=50K
39,Private,95718,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,297,0,69,United-States,>50K
56,Private,163423,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
19,Private,235800,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,22,United-States,<=50K
39,Federal-gov,184204,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,United-States,>50K
64,Private,371322,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,39,United-States,<=50K
48,Private,192552,Some-college,10,Widowed,Transport-moving,Unmarried,White,Female,0,0,30,Outlying-US(Guam-USVI-etc),<=50K
26,Private,189187,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
42,Local-gov,154736,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,41,United-States,>50K
28,Private,438828,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Male,1326,0,45,United-States,<=50K
50,Private,195185,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,41,United-States,<=50K
50,Private,171624,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,42,United-States,<=50K
63,Private,88133,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
37,Self-emp-inc,265617,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,41,United-States,<=50K
93,?,293747,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
43,Private,418823,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
21,?,186769,Assoc-acdm,12,Never-married,?,Not-in-family,White,Male,0,0,23,United-States,<=50K
44,Self-emp-not-inc,165409,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,98,United-States,<=50K
20,Private,127709,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,0,54,12,United-States,<=50K
40,Private,138130,12th,8,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,46,?,<=50K
46,Private,331221,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
56,Self-emp-not-inc,198261,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,51,United-States,<=50K
32,Private,53997,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,157,47,United-States,<=50K
37,Self-emp-not-inc,142372,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,0,0,65,United-States,<=50K
21,Private,197571,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,23,United-States,<=50K
59,Private,419091,9th,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,United-States,<=50K
69,?,31911,Some-college,10,Widowed,?,Not-in-family,White,Male,499,0,4,United-States,<=50K
63,?,171782,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,45,United-States,<=50K
25,Private,286469,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,25,United-States,<=50K
38,Private,33482,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,37,United-States,<=50K
47,Private,182991,Bachelors,13,Never-married,Sales,Unmarried,Black,Female,0,0,35,United-States,>50K
26,State-gov,114137,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,47,United-States,<=50K
45,Private,135007,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,59,United-States,<=50K
41,Private,280886,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,49,United-States,<=50K
37,Self-emp-inc,168565,Some-college,10,Never-married,Sales,Not-in-family,White,Male,1433,0,77,United-States,<=50K
48,Private,159523,Assoc-voc,11,Separated,Sales,Unmarried,White,Female,0,0,47,United-States,<=50K
42,Private,209141,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,239,0,41,United-States,<=50K
35,Private,349699,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,<=50K
59,Private,194210,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,36,United-States,<=50K
32,?,264335,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,15,United-States,<=50K
49,Local-gov,231117,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,34,United-States,<=50K
31,Private,141893,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,1340,0,43,United-States,<=50K
45,Private,160944,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,41,United-States,<=50K
51,Private,160505,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,161,52,United-States,>50K
29,Local-gov,166714,Assoc-voc,11,Never-married,Protective-serv,Own-child,White,Male,0,0,35,United-States,<=50K
35,Private,370414,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,41,United-States,>50K
53,Private,111557,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,United-States,>50K
76,?,74469,11th,7,Married-civ-spouse,?,Husband,White,Male,0,4,38,United-States,<=50K
65,State-gov,169157,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
73,Self-emp-not-inc,84628,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,9,United-States,<=50K
27,Private,377250,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,32,United-States,<=50K
53,Private,128676,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,1195,0,42,United-States,<=50K
31,Private,312745,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,United-States,<=50K
37,?,174962,HS-grad,9,Separated,?,Not-in-family,White,Female,0,0,28,United-States,<=50K
41,Private,380406,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37,United-States,<=50K
36,Federal-gov,38222,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,39,United-States,<=50K
41,Local-gov,161608,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,1571,0,37,United-States,>50K
47,Private,168864,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,51,United-States,>50K
60,Federal-gov,61461,Prof-school,15,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,52,United-States,>50K
43,Private,41791,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,41,United-States,<=50K
46,Private,181071,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,>50K
45,Private,375271,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,1822,0,44,United-States,>50K
25,Private,201943,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,16,United-States,<=50K
48,Private,81046,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,54,United-States,>50K
24,?,150125,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,17,South,<=50K
42,Private,146356,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,43,United-States,>50K
22,?,66889,Some-college,10,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
28,State-gov,331108,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,1282,0,77,United-States,<=50K
37,Private,127161,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,27,United-States,<=50K
29,Private,172951,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,43,United-States,<=50K
36,Private,143477,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,1605,60,32,Japan,<=50K
22,?,160610,10th,6,Never-married,?,Own-child,White,Female,1524,0,17,United-States,<=50K
20,Private,280706,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,38,United-States,<=50K
27,Private,168442,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,191,40,United-States,<=50K
