customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6617-WLBQC,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),98.45,2018.35,No
2599-CIPQE,Male,0,Yes,Yes,74,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),121.9,7942.87,No
6653-CBBOM,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.0,329.05,Yes
8774-GSBUN,Male,0,Yes,No,75,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.4,1929.1,No
7326-RIGQZ,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.8,413.85,No
1401-FTHFQ,Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.7,494.14,No
3247-ZVOUO,Male,1,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,93.75,953.43,Yes
0254-FNMCI,Female,0,No,No,80,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,130.2,7867.8,No
1848-LBZHY,Female,0,Yes,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.0,455.2,No
6101-IMRMM,Male,0,No,Yes,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,114.9,836.57,Yes
8118-TJAFG,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.6,1000.57,No
5429-LWCMV,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.45,1086.07,No
7298-IZWLY,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.7,157.42,No
9758-MFWGD,Female,1,Yes,Yes,59,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),41.2,1532.26,No
3955-JBZZM,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.0,1732.74,No
1268-ASBGA,Female,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),92.35,1460.55,Yes
8943-URTMR,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,100.45,418.94,Yes
4815-TUMEQ,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.7,284.36,No
4713-LZDRV,Female,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,97.9,438.44,Yes
9909-IDLEK,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,97.9,1841.55,No
4092-OFQZS,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.75,532.16,No
1561-BWHIN,Male,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,351.7,No
4325-NFSKC,Male,1,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,103.3,1831.45,Yes
9927-DSWDF,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.6,2286.95,No
9500-LTVBP,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),88.75,2942.91,No
7252-NTGSS,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,61.15,259.55,No
8149-AIQCG,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.65,2870.0,No
1360-JYXKQ,Female,1,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,115.2,5639.96,No
2955-PSXOE,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.8,27.46,Yes
7762-URZQH,Male,0,Yes,No,75,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),107.55,7001.3,Yes
0899-WZRSD,Male,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,125.25,6033.25,No
3255-GRXMG,Male,0,No,Yes,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),60.35,945.65,No
4828-FAZPK,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.75,1303.23,No
6094-ZIVKX,Female,0,No,No,78,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),58.45,3723.75,No
6925-BAYGL,Female,1,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),36.6,1435.45,No
3262-EIDHV,Female,0,Yes,Yes,80,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),101.9,6108.9,No
7354-OIJLX,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.85,901.05,No
1376-HHBDV,Female,0,No,No,34,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,57.0,1639.25,No
6907-NZZIJ,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.35,3632.04,Yes
6133-OZILE,Female,0,No,No,20,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,45.4,748.06,No
4135-FRWKJ,Female,1,Yes,Yes,65,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,86.75,4297.35,No
2911-UREFD,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,60.8,2245.6,Yes
3744-ZRRDZ,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,88.05,1922.39,Yes
5673-TIYIB,Male,0,No,No,4,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),42.1,98.74,Yes
6551-ZCOTS,Male,1,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),42.3,1089.66,No
7191-ADRGF,Male,0,Yes,No,52,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),61.8,2487.2,No
5018-LXQQG,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),85.8,2194.55,No
6892-BOGQE,Female,0,Yes,No,79,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.3,1537.4,No
1602-IJQQE,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,85.45,461.32,Yes
4628-WQCQQ,Male,0,No,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,102.55,3272.46,Yes
1746-TGTWV,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),89.75,253.91,No
5995-SNNEW,Male,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,117.75,2367.06,No
8050-WYBND,Female,0,No,Yes,33,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),55.75,1107.63,No
2821-WARNZ,Female,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27.15,1018.32,No
4879-GZLFH,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.75,4073.96,No
1644-IRKSF,Female,0,Yes,Yes,43,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,109.1,3315.75,Yes
8314-HTWVE,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.25,201.35,No
9402-ROUMJ,Female,0,Yes,Yes,76,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),114.65,6870.44,No
2507-QZPQS,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,98.6,1488.22,No
7159-NOKYQ,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,104.95,6528.68,No
5707-ZMDJP,Male,0,Yes,Yes,58,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,72.8,3769.9,No
8779-YIQQA,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,34.8,540.6,No
7136-IHZJA,Female,0,Yes,Yes,42,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,90.65,3101.96,No
8966-OIQHG,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.15,558.19,No
7074-STDCN,Male,0,No,No,42,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,41.3,1504.16,No
3705-PSNGL,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.0,1022.19,Yes
8739-QOTTN,Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.35,152.25,No
1399-OUPJN,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),33.45,1441.93,No
0277-BKSQP,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.3,526.97,No
6502-HCJTI,Male,1,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.4,695.88,Yes
2606-RMDHZ,Male,0,No,No,12,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),43.9,377.54,Yes
5774-XZTQC,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.65,316.67,No
2676-SSLTO,Male,0,No,No,59,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72.45,3275.23,No
6266-QHOJZ,Female,0,No,No,73,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,91.25,5862.99,No
7269-JISCY,Female,0,No,No,66,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),55.35,2587.23,No
0363-SVHYR,Male,0,Yes,Yes,74,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.45,6463.0,No
8547-NSBBO,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,105.05,3507.15,No
8258-GSTJK,Male,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.5,269.75,Yes
6861-OKBCE,Female,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.4,415.66,Yes
9940-RHLFB,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,85.2,207.96,Yes
6591-QGOYB,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),115.95,1798.58,No
9070-BCKQP,Female,0,Yes,No,76,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.75,7929.08,No
6421-SZVEM,Female,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),96.85,2491.6,No
1328-EUZHC,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.1,420.9,No
2995-UPRYS,Female,1,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.8,4119.24,Yes
8878-RYUKI,Female,0,No,No,56,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,61.15,3066.65,No
9633-DENPU,Female,0,Yes,No,54,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.8,2775.06,No
7811-JIVPF,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),63.2,1255.4,No
7113-HIPFI,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,70.15,4149.08,No
8541-QVFKM,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.6,715.77,No
6686-YPGHK,Male,1,No,No,50,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,88.7,4086.14,Yes
1383-EZRWL,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,37.55,394.1,Yes
9258-CNWAC,Female,0,Yes,Yes,82,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),131.85,8399.76,No
5371-VYLSX,Female,1,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,101.4,4329.7,No
6374-AFWOX,Male,0,Yes,No,53,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,86.25,3308.77,No
4759-TRPLW,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,71.77,Yes
5317-FLPJF,Female,0,No,No,66,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.05,4338.92,No
7621-VPNET,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),93.7,3831.15,No
6034-YMTOB,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,76.65,412.65,No
8563-IIOXK,Male,0,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,69.05,582.2,Yes
4903-CNOZC,Male,0,No,No,40,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),86.0,2174.49,No
4353-HYOJD,Female,0,Yes,Yes,38,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,52.05,1363.87,No
8020-BWHYL,Female,1,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.8,1373.5,Yes
7267-FRMJW,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.9,719.57,No
2982-VPSGI,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,1107.94,Yes
4188-FRABG,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,122.85,6167.31,No
8199-ZLLSA,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),135.25,8033.99,Yes
4128-ETESU,Female,1,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,106.4,4838.32,No
0620-DLSLK,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,83.0,1043.53,No
4625-EWPTF,Male,0,No,No,15,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.15,373.87,Yes
5980-NOPLP,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.0,4535.07,Yes
3850-OKINF,Male,0,Yes,Yes,82,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,71.3,4758.85,No
6892-XPFPU,Male,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.55,2473.83,Yes
8010-EZLOU,Male,1,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,95.9,1415.07,Yes
1156-ZFYDO,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.25,201.0,No
3295-YVUSR,Male,1,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,77.3,217.75,No
8016-NCFVO,Male,1,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,132.4,6598.79,No
4119-ZYPZY,Male,1,No,No,80,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,123.1,7844.88,No
5549-ZGHFB,Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,44.25,1496.91,No
7577-SWIFR,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,213.09,No
0303-WMMRN,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.35,245.77,No
6408-OTUBZ,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),115.25,6908.52,No
5204-HMGYF,Female,0,Yes,Yes,54,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,88.0,4355.72,No
1078-TDCRN,Female,1,Yes,No,8,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,38.95,186.17,No
3727-OVPRY,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.0,1886.75,No
3797-FKOGQ,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,90.2,948.8,No
7622-NXQZR,Male,0,No,No,28,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),30.6,816.9,No
6196-HBOBZ,Male,0,Yes,No,74,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,116.15,6570.99,No
3970-XGJDU,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.9,1238.49,No
7017-VFULY,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.9,254.83,No
5562-YJQGT,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.35,276.4,No
8807-OPMBM,Female,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.25,1595.5,No
5439-WIKXB,Male,1,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.05,4082.45,No
9874-QLCLH,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,122.6,1991.9,Yes
8294-UIMBA,Female,0,No,No,41,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,2779.58,No
8109-YUOHE,Male,0,No,No,26,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,59.5,990.47,No
5840-NVDCG,Female,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),81.25,1281.25,No
8092-NLTGF,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),40.35,1980.4,No
5928-QLDHB,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.65,717.25,No
9840-EFJQB,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.25,169.57,No
0696-UKTOX,Male,0,No,Yes,33,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.15,1435.45,No
4801-KFYKL,Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.15,320.66,No
3472-OAOOR,Male,0,Yes,Yes,27,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,52.85,842.9,No
6135-OZQVA,Female,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.65,459.55,No
8062-YBDOE,Male,1,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.05,100.61,Yes
2252-JHJGE,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,107.7,6413.03,No
4188-PCPIG,Female,0,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),75.45,4186.87,No
6000-APYLU,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,99.6,953.74,Yes
7105-BENQF,Male,0,No,Yes,19,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,79.15,1138.08,No
7721-DVEKZ,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.15,193.65,No
3566-VVORZ,Female,0,Yes,No,23,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.2,626.85,No
9507-HSMMZ,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.0,1200.85,No
2480-SQIOB,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,60.9,382.17,No
0947-IDHRQ,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.9,603.42,Yes
7813-TKCVO,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,37.55,627.07,No
